BRANCH,BRANCH CODE,INV.NO,DATE,CUSTOMER NAME,CUSTOMER ID,ITEM NAME,ITEM CODE,Quantity,Free Qty,Unit,Price,Amount (CDF),Amount(USD),Sales Type
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000080,02/01/2025,MOISE PHARMA,CASH CLIENT,S.R.O. SACHETS**PCS/1 (UNIRAL),FG04079,10,0.0,PIECES,0.07,1942.08,0.67,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000080,02/01/2025,MOISE PHARMA,CASH CLIENT,DICLIQUE (DICLO.+PARA.) B/10X10CES,FG03868,1,0.0,PIECES,0.51,1484.59,0.51,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,PENICILLINE V.K. 250MG B/10 X 10CES,FG04773,10,0.0,PIECES,1.81,52378.36,18.12,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,METRONIDAZOLE INJ. 100ML (LOCAL),FG02024,50,0.0,PIECES,0.29,42454.1,14.69,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,VITAMINE B12 1000MCG/2ML INJ.B/10AMP,FG04550,30,0.0,PIECES,0.29,24960.93,8.64,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,DEXAMETHAZONE 4MG/1ML INJ. B/10AMP,FG04625,30,0.0,PIECES,0.35,29972.19,10.37,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,KANAMYCINE 1G. INJ. 1 VIAL,FG04749,50,0.0,PIECES,0.18,25316.4,8.76,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,VITAMINE B1 100MG/2ML INJ. B/10AMP,FG04105,30,0.0,PIECES,0.23,19611.54,6.79,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,DEXAROSE B/10 X 10 CES,FG01036,20,0.0,PIECES,0.54,31044.38,10.74,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,CYPROPLEX (CYPROHEPTADINE) SIROP 100ML,FG06328,10,0.0,PIECES,0.36,10450.24,3.62,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,SERINGUE 2CC...1PCS (UNIQUE),FG02902,200,0.0,PIECES,0.03,17860.2,6.18,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000081,02/01/2025,DE,CASH CLIENT,DICLOFENAC 75MG/3ML INJ. B/10AMP,FG03871,30,0.0,PIECES,0.58,50563.44,17.5,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000082,02/01/2025,ISMAEL PHARMA,CASH CLIENT,GENTAMYCINE 80MG/2ML INJ. B/10AMP,FG04016,5,0.0,PIECES,0.43,6242.4,2.16,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000082,02/01/2025,ISMAEL PHARMA,CASH CLIENT,DICLOFENAC 75MG/3ML INJ. B/10AMP,FG03871,5,0.0,PIECES,0.58,8427.24,2.92,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000082,02/01/2025,ISMAEL PHARMA,CASH CLIENT,PERFAC (PARACETAMOL) 120MG/5ML SIROP 100ML,FG04069,5,0.0,PIECES,0.28,4004.1,1.39,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000082,02/01/2025,ISMAEL PHARMA,CASH CLIENT,SERINGUE 5CC B/1PCS (UNIQUE),FG02905,100,0.0,PIECES,0.03,9016.8,3.12,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000082,02/01/2025,ISMAEL PHARMA,CASH CLIENT,UFLAM (PARA+IBU) B/10 X10 CES,FG04096,1,0.0,PIECES,1.4,4055.25,1.4,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000082,02/01/2025,ISMAEL PHARMA,CASH CLIENT,DEXAMETHAZONE 4MG/1ML INJ. B/10AMP,FG04625,5,0.0,PIECES,0.35,4995.37,1.73,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000083,02/01/2025,SAINTE,CASH CLIENT,OFLOQUE (OFLOXACINE) PERFUSION IV FL/100ML,FG02255,6,0.0,PIECES,1.2,20808.0,7.2,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000083,02/01/2025,SAINTE,CASH CLIENT,ARH-150MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03616,1,1.0,PIECES,3.0,8670.0,3.0,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,SERUM GLUCOSE 5%...500ML ###1,FG02912,5,5.0,PIECES,0.91,13220.31,4.57,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,KETAZOLE 15GR. CREME,FG01686,10,0.0,PIECES,0.31,9025.47,3.12,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,EPICRANIAN 23G BLUE PCS/10 PCS,FG01245,10,0.0,PIECES,0.31,8982.12,3.11,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,3 PLUS FORTE (VIT.B1+B6+B12) SIROP 100ML,FG03603,5,0.0,PIECES,0.51,7424.41,2.57,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,MULTIVIT SIROP ( LOCAL),FG02095,10,0.0,PIECES,0.23,6554.52,2.27,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,POMMADE ANTIGALE 50GR.,FG02565,10,0.0,PIECES,0.23,6528.51,2.26,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,SUPER MANGER (CYPROHEPTADINE) 2MG/5ML SIROP 100ML,FG07109,10,0.0,PIECES,0.46,13204.41,4.57,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,VITAMINE B12 1000MCG/2ML INJ.B/10AMP,FG04550,10,0.0,PIECES,0.29,8320.31,2.88,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,DEXACORT B/10X10CES,FG01028,5,0.0,PIECES,0.99,14317.06,4.95,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,DEXAMETHAZONE 10X10CES(LOCAL),FG01031,20,0.0,PIECES,0.18,10652.54,3.69,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,SERUM PHYSIO...500ML ##,FG02916,2,2.0,PIECES,0.91,5243.62,1.81,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,HEMOGLOBINE B12 SP 100ML (PHATKIN),FG01568,1,0.0,PIECES,0.82,2366.33,0.82,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,ARH-60MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG04577,5,5.0,PIECES,1.5,21675.0,7.5,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,UNISPAS (PHLOROG.+TRIMETHYLPHLO.)80MG B/3X10 CES,FG06969,1,0.0,PIECES,2.06,5940.4,2.06,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,CEFTRIAXONE 1GR INJ. 1 VIAL,FG03638,20,0.0,PIECES,0.2,11773.86,4.07,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,PREDNISOLONE 5MG B/10X10CES,FG04783,10,0.0,PIECES,0.4,11429.95,3.96,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,DELABACT SAVON 75GM,FG00973,3,0.0,PIECES,0.42,3641.4,1.26,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000084,02/01/2025,JOLIE PHARMA KELE,CASH CLIENT,SERINGUE 5CC B/1PCS (UNIQUE),FG02905,100,0.0,PIECES,0.03,9016.8,3.12,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000085,02/01/2025,BERTIN PHARMA,CASH CLIENT,MASQUE USAGE UNIQUE 100 PIECES,FG01931,1,0.0,PIECES,3.07,8859.01,3.07,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,EPICRANIAN 21G VERT B/10PCS,FG01244,10,0.0,PIECES,0.34,9771.09,3.38,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,PENICILLINE V.K. 250MG B/10 X 10CES,FG04773,2,0.0,PIECES,1.81,10475.67,3.62,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,QUININE 250MG 10CES PL (PK),FG02682,10,0.0,PIECES,0.69,20039.26,6.93,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,TETRACYCLINE 250MG B/10X10CAPS,FG04092,2,0.0,PIECES,1.34,7749.25,2.68,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,DICLIQUE (DICLO.+PARA.) B/10X10CES,FG03868,5,0.0,PIECES,0.51,7422.97,2.57,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,PARACETAMOL-UNIQUE 500MG B/10X10CES,FG04065,10,0.0,PIECES,0.48,13857.55,4.8,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,TEST DE GROSSESSE 1 PCS,FG03248,10,0.0,PIECES,0.04,1257.15,0.44,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,IPRO - 400 ((IBUPROFENE) MG BT/10X10CES,FG04902,1,0.0,PIECES,0.82,2383.38,0.82,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,AMOXYCILLINE 500MG B/10X10CAPS,FG03614,2,0.0,PIECES,2.67,15438.96,5.34,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,UFLAM (PARA+IBU) B/10 X10 CES,FG04096,1,0.0,PIECES,1.4,4055.25,1.4,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,UNITRIN (COTRIMOXAZOLE) SUSP. 100ML,FG04798,5,0.0,PIECES,0.31,4514.18,1.56,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,S.R.O. SACHETS**PCS/1 (UNIRAL),FG04079,50,0.0,PIECES,0.07,9710.4,3.36,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,METRONIDAZOLE 250MG B/10X10CES,FG04905,10,0.0,PIECES,0.51,14854.6,5.14,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,LEVAMISOLE 150MG 10X10CES,FG01784,2,0.0,PIECES,1.39,8023.8,2.78,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,LEVAMISOLE 50MG B/10X10CES,FG01786,2,0.0,PIECES,0.6,3447.19,1.19,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,TOT HEMA PL/20AMP BUV.,FG04796,1,0.0,PIECES,6.94,20068.16,6.94,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,DEXAMETHAZONE 4MG/1ML INJ. B/10AMP,FG04625,10,0.0,PIECES,0.35,9990.73,3.46,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,CONFO ANTI MOSQUITO LIQUED 3.5ML,FG00859,20,0.0,PIECES,0.34,19721.36,6.82,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,IBUNIQUE (PARA+IBU+CAF) B/10X10 CAPS,FG04040,1,0.0,PIECES,0.98,2837.4,0.98,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,CIPROFLOXACINE 500MG PLS/10CES***,FG03649,10,0.0,PIECES,0.21,5985.19,2.07,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,HEMOFORCE SIROP 200ML,FG01567,2,0.0,PIECES,1.9,11005.12,3.81,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,HEMOPRIN 100ML SIROP,FG01570,2,0.0,PIECES,0.48,2797.52,0.97,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,DEXAMETHAZONE 10X10CES(LOCAL),FG01031,2,0.0,PIECES,0.18,1065.25,0.37,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,AMPICILLINE 1GR. INJ. 1 VIAL,FG04573,50,0.0,PIECES,0.13,18597.15,6.44,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,PROCAINE PENICILLINE 4MEGA INJ. 1 VIAL,FG04071,30,0.0,PIECES,0.24,21042.09,7.28,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,CHLORAPHENERAMINE 4MG B/10X10CES,FG03645,2,0.0,PIECES,0.14,788.97,0.27,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,MEBENDAZOLE 100MG CES 25 PL,FG01947,2,0.0,PIECES,0.85,4928.61,1.71,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,SERINGUE 2CC...1PCS (UNIQUE),FG02902,50,0.0,PIECES,0.03,4465.05,1.55,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,ARTEMETHER 80MG/ML INJ B/6AMP,FG03621,10,0.0,PIECES,0.34,9872.24,3.42,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,EAU DISTILLEE B/50 PCS,FG04632,1,0.0,PIECES,1.45,4202.06,1.45,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,CHLORAMINE T BT/100CES,FG00706,1,0.0,PIECES,1.86,5367.31,1.86,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,UNIMOL (PARA.+DIC.+CAF.) B/10 CES,FG04099,10,0.0,PIECES,0.17,4924.56,1.7,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,PAPAVERINE 40MG/ML INJ. 10AMP,FG04064,1,0.0,PIECES,0.62,1781.11,0.62,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,PERFAC 750MG (PARACETAMOL) I.M/I.V INJ. B/5AMP,FG04070,1,0.0,PIECES,0.47,1364.66,0.47,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,CAL-D 15CES PLS,FG00543,8,0.0,PIECES,0.45,10484.92,3.63,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,COMBO-PAIN (PAIN RELIEF) B/10CES,FG06315,10,0.0,PIECES,0.16,4629.78,1.6,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,IBUNIQUE FORTE (PARA+IBU+CAF) B/10X10 CAPS,FG06906,1,0.0,PIECES,1.6,4610.71,1.6,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000086,02/01/2025,LA FAYETTE PHARMA,CASH CLIENT,BUTAZOLDINE 10X10CES,FG00523,1,0.0,PIECES,0.48,1396.16,0.48,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000087,02/01/2025,JEAN PHARMA,CASH CLIENT,DICLOFENAC 75MG/3ML INJ. B/10AMP,FG03871,1,0.0,PIECES,0.58,1685.45,0.58,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000087,02/01/2025,JEAN PHARMA,CASH CLIENT,DEXAMETHAZONE 4MG/1ML INJ. B/10AMP,FG04625,2,0.0,PIECES,0.35,1998.15,0.69,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000087,02/01/2025,JEAN PHARMA,CASH CLIENT,DERMACIDAL (ANTISEPSIE) SOLUTION 125ML,FG01000,1,0.0,PIECES,1.8,5202.0,1.8,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000087,02/01/2025,JEAN PHARMA,CASH CLIENT,ARH-30MG (ARTESUNATE) INJECTABLE B/ 1 KIT,FG03619,1,1.0,PIECES,1.25,3612.5,1.25,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000087,02/01/2025,JEAN PHARMA,CASH CLIENT,CEFTRIAXONE 1GR INJ. 1 VIAL,FG03638,5,0.0,PIECES,0.2,2943.47,1.02,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,VITAMINE B.COMPLEXE 2ML INJ.B/10AMP,FG04934,4,0.0,PIECES,0.27,3114.26,1.08,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,GENTAMYCINE 80MG/2ML INJ. B/10AMP,FG04016,2,0.0,PIECES,0.43,2496.96,0.86,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,VITAMINE B1 100MG/2ML INJ. B/10AMP,FG04105,4,0.0,PIECES,0.23,2614.87,0.9,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,VITAMINE C 500MG 5ML INJ. 10AMP,FG04935,2,0.0,PIECES,0.8,4598.57,1.59,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,UFLAM (PARA+IBU) B/10 X10 CES,FG04096,1,0.0,PIECES,1.4,4055.25,1.4,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,AMOXYCILLINE 500MG B/10X10CAPS,FG03614,1,0.0,PIECES,2.67,7719.48,2.67,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,AMOXYCILLINE 250MG B/10X10CAPS,FG03613,1,0.0,PIECES,1.69,4876.3,1.69,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,PROCAINE PENICILLINE 4MEGA INJ. 1 VIAL,FG04071,5,0.0,PIECES,0.24,3507.02,1.21,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,EPICRANIAN 23G BLUE PCS/10 PCS,FG01245,5,0.0,PIECES,0.31,4491.06,1.55,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,SERUM GLUCOSE 5%...500ML ###1,FG02912,2,2.0,PIECES,0.91,5288.12,1.83,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,AMPICILLINE 1GR. INJ. 1 VIAL,FG04573,15,0.0,PIECES,0.13,5579.15,1.93,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000088,02/01/2025,FRANCIS PHARMA ASSOSA,CASH CLIENT,3 PLUS FORTE (VIT.B1+B6+B12) B/30CES,FG04561,4,0.0,PIECES,0.34,3931.56,1.36,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000089,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,NOCOLD POCH/4CES,FG04060,10,0.0,PIECES,0.08,2378.47,0.82,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000089,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,AMPICILLINE 1GR. INJ. 1 VIAL,FG04573,5,0.0,PIECES,0.13,1859.72,0.64,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000089,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,S.R.O. SACHETS**PCS/1 (UNIRAL),FG04079,30,0.0,PIECES,0.07,5826.24,2.02,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000089,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,SECOURS (PAIN RELIEF) B/10CES,FG04082,10,0.0,PIECES,0.1,2996.93,1.04,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000089,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,IBUNIQUE (PARA+IBU+CAF) B/10X10 CAPS,FG04040,1,0.0,PIECES,0.98,2837.4,0.98,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000089,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,PENICILLINE V.K. 250MG B/10 X 10CES,FG04773,1,0.0,PIECES,1.81,5237.84,1.81,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000090,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,DICLIQUE (DICLO.+PARA.) B/10X10CES,FG03868,2,0.0,PIECES,0.51,2969.19,1.03,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000090,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,PARACETAMOL-UNIQUE 500MG B/10X10CES,FG04065,5,0.0,PIECES,0.48,6928.78,2.4,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000090,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,PENICILLINE V.K. 250MG B/10 X 10CES,FG04773,1,0.0,PIECES,1.81,5237.84,1.81,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000090,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,VITAMINE B12 1000MCG/2ML INJ.B/10AMP,FG04550,2,0.0,PIECES,0.29,1664.06,0.58,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000090,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,QUININE 500MG/2ML INJ. B/10AMP (UNIQUE),FG04786,1,0.0,PIECES,1.74,5040.16,1.74,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000090,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,S.R.O. SACHETS**PCS/1 (UNIRAL),FG04079,20,0.0,PIECES,0.07,3884.16,1.34,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000090,02/01/2025,DELA CROIX ROUGE,CASH CLIENT,EAU DISTILLEE B/50 PCS,FG04632,1,0.0,PIECES,1.45,4202.06,1.45,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000091,02/01/2025,PHARMA,CASH CLIENT,METRONIDAZOLE 250MG B/10X10CES,FG04905,3,0.0,PIECES,0.51,4456.38,1.54,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000091,02/01/2025,PHARMA,CASH CLIENT,IPRO - 400 ((IBUPROFENE) MG BT/10X10CES,FG04902,5,0.0,PIECES,0.82,11916.92,4.12,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000091,02/01/2025,PHARMA,CASH CLIENT,CIPROFLOXACIN INJ 100ML (LOCAL),FG00736,4,0.0,PIECES,0.29,3407.89,1.18,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000091,02/01/2025,PHARMA,CASH CLIENT,IBUNIQUE (PARA+IBU+CAF) B/10X10 CAPS,FG04040,1,0.0,PIECES,0.98,2837.4,0.98,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000091,02/01/2025,PHARMA,CASH CLIENT,UNITRIM 480MG (COTRIMOXAZOLE) B/10X10 CES,FG04617,1,0.0,PIECES,1.22,3535.63,1.22,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000091,02/01/2025,PHARMA,CASH CLIENT,APETI PLUS 10X10CES,FG00219,1,0.0,PIECES,1.4,4041.67,1.4,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000091,02/01/2025,PHARMA,CASH CLIENT,BONAPETI 10X10 CES,FG00504,1,0.0,PIECES,0.46,1318.71,0.46,Cash Sales
TSHIKAPA SHOP,TSHP25INS,TSHP25INS000091,02/01/2025,PHARMA,CASH CLIENT,CYPROPLEX-4 (CYPROHEPTADINE) B/ 10 X 10 CES,FG04621,1,0.0,PIECES,0.4,1156.0,0.4,Cash Sales
